"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Epas1.1"	7.68360270139636e-277	1.24395606915605	0.652	0.489	1.53672054027927e-273	"1"	"Epas1"
"Fam101b.1"	1.06818916399845e-275	1.51425380812356	0.638	0.476	2.13637832799689e-272	"1"	"Fam101b"
"Kdr.1"	3.45460423322334e-270	1.52280825037714	0.702	0.618	6.90920846644667e-267	"1"	"Kdr"
"Hba-a1.1"	1.23458744570844e-254	2.73492585508605	0.109	0.62	2.46917489141688e-251	"1"	"Hba-a1"
"Bcam.1"	1.65343708449835e-252	1.52419496079913	0.67	0.59	3.30687416899671e-249	"1"	"Bcam"
"Kitl.1"	7.32481116431495e-242	1.18005431773633	0.598	0.431	1.46496223286299e-238	"1"	"Kitl"
"Hba-a2.1"	6.26742980946503e-238	2.11682963302699	0.073	0.531	1.25348596189301e-234	"1"	"Hba-a2"
"Bst2.1"	5.46879898420158e-234	1.23194457032825	0.661	0.568	1.09375979684032e-230	"1"	"Bst2"
"Itpkb.1"	4.23557500275453e-232	1.02957996090428	0.521	0.34	8.47115000550907e-229	"1"	"Itpkb"
"Pim3.1"	5.05566632583907e-230	1.26282294020559	0.649	0.574	1.01113326516781e-226	"1"	"Pim3"
"S1pr1.1"	1.36181617841727e-207	1.38784184139469	0.639	0.552	2.72363235683454e-204	"1"	"S1pr1"
"Ets1.1"	1.30355672142467e-206	1.03688003070307	0.537	0.406	2.60711344284934e-203	"1"	"Ets1"
"Adgrf5.1"	1.95545899409794e-205	1.31783541929809	0.672	0.634	3.91091798819589e-202	"1"	"Adgrf5"
"Icam2.1"	7.92582523090241e-204	1.48138216062123	0.622	0.536	1.58516504618048e-200	"1"	"Icam2"
"Tinagl1.1"	4.32203018342208e-193	1.31741979522441	0.666	0.638	8.64406036684417e-190	"1"	"Tinagl1"
"Ushbp1.1"	5.88569222627964e-181	1.41332984846869	0.618	0.56	1.17713844525593e-177	"1"	"Ushbp1"
"Rasip1.1"	1.42861301844604e-162	1.32187469515172	0.608	0.567	2.85722603689208e-159	"1"	"Rasip1"
"Ccl21a.1"	6.57485635769822e-160	1.10635060071057	0.031	0.404	1.31497127153964e-156	"1"	"Ccl21a"
"Pltp.1"	8.9179886749431e-157	1.32765877454755	0.628	0.638	1.78359773498862e-153	"1"	"Pltp"
"Plcb4.1"	1.0567723200837e-156	0.839615270933687	0.451	0.374	2.1135446401674e-153	"1"	"Plcb4"
"Ets2"	1.2249009704454e-154	0.857664479323418	0.415	0.355	2.44980194089079e-151	"1"	"Ets2"
"Ptprb.1"	2.77902112346742e-154	1.17349423112903	0.625	0.595	5.55804224693483e-151	"1"	"Ptprb"
"Scarb1.1"	2.01084334537411e-145	1.30572828233372	0.576	0.53	4.02168669074822e-142	"1"	"Scarb1"
"Car4.1"	6.09106990407053e-145	1.65641817385959	0.564	0.497	1.21821398081411e-141	"1"	"Car4"
"Palmd.1"	7.46175589081464e-140	1.18617049860391	0.51	0.454	1.49235117816293e-136	"1"	"Palmd"
"Cdkn1a.1"	7.08121028498337e-139	0.847502127957622	0.756	0.798	1.41624205699667e-135	"1"	"Cdkn1a"
"Sept4"	4.08595754564387e-132	1.04329958356012	0.627	0.655	8.17191509128774e-129	"1"	"Sept4"
"Thrsp.1"	1.20638125401954e-129	1.28227658452889	0.545	0.516	2.41276250803909e-126	"1"	"Thrsp"
"Rbp7.1"	1.97073110692252e-129	1.96917751382399	0.602	0.633	3.94146221384504e-126	"1"	"Rbp7"
"Ctla2a.1"	1.80443093645022e-125	1.40236601854924	0.604	0.631	3.60886187290045e-122	"1"	"Ctla2a"
"Tie1.1"	3.58876341878599e-120	1.37925917920295	0.569	0.569	7.17752683757199e-117	"1"	"Tie1"
"Mmrn2.1"	9.14492166177856e-120	1.22195871643451	0.544	0.515	1.82898433235571e-116	"1"	"Mmrn2"
"Tsc22d1.1"	6.6337587010902e-114	0.891968559780876	0.61	0.63	1.32675174021804e-110	"1"	"Tsc22d1"
"Cyyr1.1"	4.56820941318883e-108	1.27796802206311	0.564	0.566	9.13641882637765e-105	"1"	"Cyyr1"
"Btg2"	1.00477049306751e-102	0.638202401284008	0.724	0.718	2.00954098613502e-99	"1"	"Btg2"
"Ddit4.1"	1.17238408457831e-102	1.17748061748722	0.598	0.669	2.34476816915662e-99	"1"	"Ddit4"
"Plk2.1"	2.82655764460806e-102	1.27119121065519	0.527	0.539	5.65311528921612e-99	"1"	"Plk2"
"Myo10"	3.82407661572021e-99	0.792006217482127	0.397	0.396	7.64815323144042e-96	"1"	"Myo10"
"Cdc42ep3.1"	7.56107699803009e-93	0.847896367015162	0.481	0.495	1.51221539960602e-89	"1"	"Cdc42ep3"
"Klf6"	1.17278815392055e-92	0.625601746720922	0.681	0.692	2.34557630784109e-89	"1"	"Klf6"
"H2-Q6.1"	1.68220163340243e-92	1.18631844729964	0.53	0.527	3.36440326680485e-89	"1"	"H2-Q6"
"Cd93.1"	1.88570011742919e-90	1.13884502125416	0.554	0.567	3.77140023485837e-87	"1"	"Cd93"
"Car8"	1.64468989805086e-89	1.13128208938662	0.537	0.556	3.28937979610173e-86	"1"	"Car8"
"Dusp6"	1.94266440393888e-84	0.801145342873131	0.393	0.387	3.88532880787777e-81	"1"	"Dusp6"
"Hbb-bs.1"	1.73029251895202e-83	2.82816224614679	0.269	0.692	3.46058503790404e-80	"1"	"Hbb-bs"
"Ptp4a3.1"	2.47899365305138e-82	0.549692685542292	0.638	0.649	4.95798730610275e-79	"1"	"Ptp4a3"
"Fam43a"	4.79172744787674e-76	0.945132354486978	0.429	0.429	9.58345489575349e-73	"1"	"Fam43a"
"Prex2"	9.05946703656111e-75	0.833499468931418	0.448	0.453	1.81189340731222e-71	"1"	"Prex2"
"Gimap4.1"	2.60802622028656e-71	1.14176492455919	0.474	0.448	5.21605244057313e-68	"1"	"Gimap4"
"H2-Q7.1"	8.16774131202466e-70	1.10698714614567	0.523	0.576	1.63354826240493e-66	"1"	"H2-Q7"
"Cdh13.1"	3.38902396019975e-69	0.969746689988342	0.461	0.511	6.7780479203995e-66	"1"	"Cdh13"
"Clic5.1"	3.73120533854802e-67	0.812402310173528	0.373	0.414	7.46241067709604e-64	"1"	"Clic5"
"Vwf"	1.40887976500292e-66	0.516140320460594	0.149	0.443	2.81775953000583e-63	"1"	"Vwf"
"Pdzd2"	1.8320984957219e-64	0.66817404213526	0.389	0.433	3.66419699144379e-61	"1"	"Pdzd2"
"Fmo2.1"	1.08586362900583e-63	0.864602173837625	0.38	0.373	2.17172725801165e-60	"1"	"Fmo2"
"Gata2.1"	2.13715480317597e-62	1.12393878995776	0.44	0.414	4.27430960635193e-59	"1"	"Gata2"
"Rasgrp2.1"	1.06817584372479e-60	0.573315949209294	0.309	0.374	2.13635168744958e-57	"1"	"Rasgrp2"
"Iigp1.1"	2.9344309835295e-60	1.454369206907	0.478	0.516	5.86886196705901e-57	"1"	"Iigp1"
"Lyn.1"	6.16434133604199e-58	0.633001727348934	0.304	0.324	1.2328682672084e-54	"1"	"Lyn"
"Gbp7.1"	1.14145934276043e-56	0.77904333716795	0.343	0.372	2.28291868552086e-53	"1"	"Gbp7"
"Mast4"	6.22916475705157e-54	0.537584080844986	0.352	0.421	1.24583295141031e-50	"1"	"Mast4"
"Gngt2.1"	1.0036900085154e-50	1.04330672187594	0.528	0.631	2.00738001703081e-47	"1"	"Gngt2"
"Slfn5"	3.83196723228143e-50	0.646369299765324	0.385	0.418	7.66393446456286e-47	"1"	"Slfn5"
"Ccdc85a.1"	1.06001180009658e-48	1.03618791710082	0.426	0.422	2.12002360019315e-45	"1"	"Ccdc85a"
"Sox17.1"	5.63904031413072e-48	1.40780342687773	0.511	0.603	1.12780806282614e-44	"1"	"Sox17"
"Tgfb1"	2.50757194908715e-47	0.746315585066682	0.419	0.453	5.0151438981743e-44	"1"	"Tgfb1"
"Slc6a6.1"	2.91432821940846e-42	0.817322801475936	0.341	0.438	5.82865643881692e-39	"1"	"Slc6a6"
"Ier5"	1.47534471298113e-39	0.6149001112192	0.506	0.598	2.95068942596225e-36	"1"	"Ier5"
"Lmcd1.1"	2.744751696096e-34	0.670453207451305	0.512	0.624	5.489503392192e-31	"1"	"Lmcd1"
"Gm12002.1"	5.0700654231682e-33	1.14104246440437	0.418	0.443	1.01401308463364e-29	"1"	"Gm12002"
"Plvap"	5.72132270868554e-30	0.811626344525771	0.079	0.388	1.14426454173711e-26	"1"	"Plvap"
"Itga6.1"	1.50685820221307e-29	0.971171017215267	0.483	0.602	3.01371640442614e-26	"1"	"Itga6"
"Aplnr.1"	2.94986629411942e-29	1.05184221280908	0.366	0.423	5.89973258823883e-26	"1"	"Aplnr"
"Arhgap29"	6.02114448292726e-27	0.504739660547689	0.314	0.433	1.20422889658545e-23	"1"	"Arhgap29"
"Sema6a"	3.02388299150277e-26	0.702909076930104	0.329	0.411	6.04776598300553e-23	"1"	"Sema6a"
"Hes1"	2.56332478232603e-25	0.707221784001114	0.547	0.703	5.12664956465206e-22	"1"	"Hes1"
"Slc1a1"	2.37861423612663e-22	0.545078123212432	0.189	0.386	4.75722847225326e-19	"1"	"Slc1a1"
"Nrarp.1"	5.28263737568756e-21	1.11286834614683	0.449	0.569	1.05652747513751e-17	"1"	"Nrarp"
"Hmgb2"	1.20083488183328e-18	0.5207236309453	0.357	0.498	2.40166976366656e-15	"1"	"Hmgb2"
"Thbd"	1.18898641299736e-17	0.534091278222593	0.426	0.538	2.37797282599472e-14	"1"	"Thbd"
"Podxl.1"	2.25649567601391e-17	1.01751516394662	0.435	0.563	4.51299135202782e-14	"1"	"Podxl"
"Lpar6.1"	1.00609932370379e-16	0.867981420124202	0.311	0.419	2.01219864740758e-13	"1"	"Lpar6"
"Bcl6b"	2.12054130173206e-15	0.573770759605976	0.214	0.416	4.24108260346411e-12	"1"	"Bcl6b"
"BC028528.1"	1.11240726106816e-11	0.78178202279844	0.321	0.426	2.22481452213633e-08	"1"	"BC028528"
"Tmcc3.1"	1.87515253514828e-11	0.532284358605395	0.313	0.477	3.75030507029656e-08	"1"	"Tmcc3"
"Mcf2l.1"	4.43236226316464e-11	0.727477538564505	0.322	0.417	8.86472452632928e-08	"1"	"Mcf2l"
"Ablim3.1"	1.23187577687961e-10	0.982136603056752	0.418	0.555	2.46375155375921e-07	"1"	"Ablim3"
"Trp53i11.1"	5.60746645040761e-10	1.01869106621737	0.382	0.507	1.12149329008152e-06	"1"	"Trp53i11"
"Ptger4"	3.44495720101942e-09	0.566947809786266	0.251	0.385	6.88991440203884e-06	"1"	"Ptger4"
"Igfbp3.1"	1.13286760143302e-08	0.781211963953431	0.316	0.56	2.26573520286604e-05	"1"	"Igfbp3"
"Hspa1a"	7.89567263936982e-08	0.57224331964412	0.589	0.733	0.000157913452787396	"1"	"Hspa1a"
"Rsad2"	8.25696025698609e-08	0.594089824496555	0.199	0.394	0.000165139205139722	"1"	"Rsad2"
"Grrp1.1"	7.84336328075692e-06	0.817577826590714	0.294	0.339	0.0156867265615138	"1"	"Grrp1"
"Apold1"	2.20998951793827e-05	0.747392228276775	0.314	0.42	0.0441997903587655	"1"	"Apold1"
"Lmo7.1"	0.000456319632671626	0.540372740028679	0.239	0.404	0.912639265343251	"1"	"Lmo7"
"Pcp4l1.1"	0.00116344746304926	0.566017198257341	0.253	0.402	1	"1"	"Pcp4l1"
"Gm12216"	0.00302564559094295	0.899473739746788	0.417	0.617	1	"1"	"Gm12216"
"Rnd1"	0.00412174613956628	0.65361735246416	0.204	0.413	1	"1"	"Rnd1"
"Pi16.2"	0	2.83766936102195	0.98	0.543	0	"2"	"Pi16"
"Fn1.2"	0	2.00794277332086	0.979	0.418	0	"2"	"Fn1"
"Igfbp5.2"	0	1.94532528472996	0.766	0.347	0	"2"	"Igfbp5"
"Mfap5.1"	0	1.88832158098791	0.996	0.578	0	"2"	"Mfap5"
"Fbn1.1"	0	1.77161980618218	0.958	0.413	0	"2"	"Fbn1"
"Efemp1.1"	0	1.76705885210833	0.941	0.443	0	"2"	"Efemp1"
"Pcolce2.2"	0	1.74456282938394	0.979	0.422	0	"2"	"Pcolce2"
"Sema3c.2"	0	1.72233557622927	0.88	0.296	0	"2"	"Sema3c"
"Anxa1.1"	0	1.59795648968039	0.985	0.616	0	"2"	"Anxa1"
"Tmem100.1"	0	1.54164566417226	0.895	0.333	0	"2"	"Tmem100"
"Igfbp6.1"	0	1.51872920960696	1	0.617	0	"2"	"Igfbp6"
"Fstl1.2"	0	1.50170055867349	0.983	0.556	0	"2"	"Fstl1"
"Cd248.2"	0	1.4848588910801	0.918	0.33	0	"2"	"Cd248"
"Ecm1.1"	0	1.47890491176791	0.972	0.537	0	"2"	"Ecm1"
"Efhd1.2"	0	1.46423799082866	0.891	0.336	0	"2"	"Efhd1"
"Pla1a.1"	0	1.44683038738585	0.873	0.246	0	"2"	"Pla1a"
"Dpt.2"	0	1.44114812373242	0.984	0.515	0	"2"	"Dpt"
"Ugdh.1"	0	1.42182626533847	0.888	0.43	0	"2"	"Ugdh"
"Axl.1"	0	1.41703955379957	0.957	0.48	0	"2"	"Axl"
"C3.2"	0	1.41376643552978	0.939	0.458	0	"2"	"C3"
"Timp2.1"	0	1.40026043531509	0.986	0.604	0	"2"	"Timp2"
"Cd55.1"	0	1.36908105511573	0.864	0.294	0	"2"	"Cd55"
"Anxa3.2"	0	1.34961902052185	0.945	0.682	0	"2"	"Anxa3"
"Uap1.1"	0	1.29516043039997	0.923	0.542	0	"2"	"Uap1"
"Fndc1.1"	0	1.28329555146102	0.917	0.393	0	"2"	"Fndc1"
"Ackr3.1"	0	1.27714461853979	0.955	0.484	0	"2"	"Ackr3"
"Col14a1.2"	0	1.26902425405834	0.805	0.197	0	"2"	"Col14a1"
"Gfpt2.1"	0	1.25028408843158	0.849	0.267	0	"2"	"Gfpt2"
"Adamts5.2"	0	1.17619049632058	0.925	0.394	0	"2"	"Adamts5"
"Mt2.1"	0	1.1661249975718	0.905	0.58	0	"2"	"Mt2"
"Scara5.1"	0	1.13446094516686	0.9	0.401	0	"2"	"Scara5"
"Emilin2.1"	0	1.12706473296872	0.823	0.259	0	"2"	"Emilin2"
"Metrnl.2"	0	1.11306850150162	0.871	0.406	0	"2"	"Metrnl"
"Gas7.2"	0	1.11059428503797	0.774	0.212	0	"2"	"Gas7"
"Cadm3.2"	0	1.10472078218542	0.846	0.338	0	"2"	"Cadm3"
"Tnxb.2"	0	1.10025805416699	0.948	0.413	0	"2"	"Tnxb"
"Dbn1.1"	0	1.0716141268796	0.825	0.247	0	"2"	"Dbn1"
"Creb5.1"	0	1.06331783377841	0.83	0.282	0	"2"	"Creb5"
"Aspn.2"	0	1.03978845936181	0.793	0.337	0	"2"	"Aspn"
"Zfp385a.1"	0	1.03757895130737	0.831	0.301	0	"2"	"Zfp385a"
"Tgfbr2.1"	0	1.0274479594114	0.841	0.34	0	"2"	"Tgfbr2"
"Qpct.1"	0	1.00789701135373	0.84	0.321	0	"2"	"Qpct"
"Stmn4.2"	0	0.986175956656748	0.663	0.172	0	"2"	"Stmn4"
"Dact2.1"	0	0.977689701135929	0.708	0.196	0	"2"	"Dact2"
"Prss23.2"	0	0.936079663289914	0.844	0.523	0	"2"	"Prss23"
"D630033O11Rik.1"	0	0.932543931714058	0.775	0.338	0	"2"	"D630033O11Rik"
"Pcsk6.1"	0	0.914719659380708	0.785	0.245	0	"2"	"Pcsk6"
"Lrrn4cl.2"	0	0.900929037859398	0.894	0.336	0	"2"	"Lrrn4cl"
"Ahnak2.1"	0	0.898393647717204	0.852	0.361	0	"2"	"Ahnak2"
"Nov.1"	0	0.898024743083457	0.71	0.227	0	"2"	"Nov"
"Procr.1"	0	0.893095745673527	0.755	0.395	0	"2"	"Procr"
"Adgrd1.1"	0	0.882601246859515	0.743	0.163	0	"2"	"Adgrd1"
"Ppp1r14b.2"	0	0.879449849603428	0.853	0.414	0	"2"	"Ppp1r14b"
"Dpp4.1"	0	0.877697210724394	0.736	0.242	0	"2"	"Dpp4"
"Tppp3.2"	0	0.861515914242087	0.953	0.623	0	"2"	"Tppp3"
"Thy1.2"	0	0.851616447071045	0.817	0.426	0	"2"	"Thy1"
"Col3a1.2"	0	0.845720417708318	0.988	0.507	0	"2"	"Col3a1"
"Ddr2.1"	0	0.838661608622383	0.808	0.342	0	"2"	"Ddr2"
"Vim.1"	0	0.832770181123751	0.994	0.776	0	"2"	"Vim"
"Mt1.1"	0	0.824819526340308	0.967	0.679	0	"2"	"Mt1"
"Duoxa1.2"	0	0.794751570497121	0.777	0.228	0	"2"	"Duoxa1"
"Gnpnat1.1"	0	0.774671213391323	0.751	0.325	0	"2"	"Gnpnat1"
"Ogn.2"	0	0.755530783658458	0.928	0.517	0	"2"	"Ogn"
"Vasn.1"	0	0.717902516715066	0.713	0.297	0	"2"	"Vasn"
"Prrx1.1"	0	0.706816663342273	0.793	0.345	0	"2"	"Prrx1"
"Tmem158"	0	0.692898501498848	0.657	0.176	0	"2"	"Tmem158"
"Tmeff2.1"	0	0.692585706821592	0.694	0.261	0	"2"	"Tmeff2"
"Daglb"	0	0.681365471181324	0.711	0.272	0	"2"	"Daglb"
"Ebf2.1"	0	0.679636716056705	0.745	0.296	0	"2"	"Ebf2"
"Zyx"	0	0.675537523395945	0.79	0.381	0	"2"	"Zyx"
"Pamr1.1"	0	0.670934421238958	0.759	0.304	0	"2"	"Pamr1"
"Osr2.1"	0	0.648812687870584	0.771	0.349	0	"2"	"Osr2"
"Wnt2"	0	0.639558657944253	0.648	0.124	0	"2"	"Wnt2"
"Opcml"	0	0.636759502152816	0.634	0.158	0	"2"	"Opcml"
"Engase"	0	0.608069761754559	0.7	0.253	0	"2"	"Engase"
"Serpine2.1"	0	0.585007590119425	0.851	0.417	0	"2"	"Serpine2"
"Sfrp4.2"	0	0.519219054497838	0.784	0.353	0	"2"	"Sfrp4"
"Krtdap.2"	2.8188578967241e-296	1.13161972992046	0.552	0.156	5.6377157934482e-293	"2"	"Krtdap"
"Crip1.1"	3.28506708094612e-293	0.579708887259566	0.999	0.934	6.57013416189225e-290	"2"	"Crip1"
"Scara3.1"	5.7612393082791e-286	0.556299112544761	0.731	0.286	1.15224786165582e-282	"2"	"Scara3"
"Lsp1.2"	2.47249500595574e-283	0.559980037983479	0.851	0.434	4.94499001191147e-280	"2"	"Lsp1"
"Nupr1.2"	1.2163612794865e-279	0.63962353142749	0.909	0.537	2.43272255897299e-276	"2"	"Nupr1"
"Ahnak.1"	4.42772777405337e-279	0.664299324262352	0.953	0.714	8.85545554810674e-276	"2"	"Ahnak"
"Has1.1"	4.5381535453264e-262	1.5896077169286	0.612	0.155	9.0763070906528e-259	"2"	"Has1"
